"","Kingdom","Phylum","Class","Order","Family","Genus","Species","latrineAbun","controlAbun"
"ASV_21191","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,5.826
"ASV_21192","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,12.042
"ASV_21193","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,8.612,0
"ASV_21194","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,2.978
"ASV_21195","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,1.16,0
"ASV_21196","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,5.97
"ASV_21197","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21198","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.466
"ASV_21199","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0.728
"ASV_21200","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.444
"ASV_21201","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21202","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,1.484,0
"ASV_21203","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21204","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21205","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21206","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21207","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21208","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21209","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,6.666
"ASV_21210","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,2.97
"ASV_21211","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,2.332
"ASV_21212","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.474
"ASV_21213","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0.478
"ASV_21214","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.05
"ASV_21215","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21216","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21217","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,1.204
"ASV_21218","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0.61
"ASV_21219","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0.446
"ASV_21220","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21221","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21222","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0.868
"ASV_21223","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,1.704
"ASV_21224","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,2.22,0
"ASV_21225","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,1.306
"ASV_21226","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0
"ASV_21227","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,0.806
"ASV_21228","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,0.412
"ASV_21229","Bacteria","Bacteroidota","Bacteroidia","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA,0,4.276
"ASV_21230","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Incertae_Sedis","Incertae_Sedis",NA,0,4.294
"ASV_21231","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","Incertae_Sedis",NA,0.142,0
"ASV_21232","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.712
"ASV_21233","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,15.49,0
"ASV_21234","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,7.868,0
"ASV_21235","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21236","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,4.924,0
"ASV_21237","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,4.4,0
"ASV_21238","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,119.164,0
"ASV_21239","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,5.274,0
"ASV_21240","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,22.362,0
"ASV_21241","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,21.138,0
"ASV_21242","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21243","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21244","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21245","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,13.592,0
"ASV_21246","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21247","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21248","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,1.252
"ASV_21249","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.868,0
"ASV_21250","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21251","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21252","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21253","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21254","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21255","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.194
"ASV_21256","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,9.574,0
"ASV_21257","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,3.086
"ASV_21258","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21259","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.672
"ASV_21260","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,4.296
"ASV_21261","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.42
"ASV_21262","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21263","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21264","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.246
"ASV_21265","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,18.496,0
"ASV_21266","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.37,0
"ASV_21267","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21268","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.856,0
"ASV_21269","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.59,0
"ASV_21270","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21271","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21272","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,1.626
"ASV_21273","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.53
"ASV_21274","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.666
"ASV_21275","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,2.972,0
"ASV_21276","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,27.472,0
"ASV_21277","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.634,0
"ASV_21278","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,16.064,0
"ASV_21279","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.914,0
"ASV_21280","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.406,0
"ASV_21281","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,6.374,0
"ASV_21282","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,4.51,0
"ASV_21283","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,3.446
"ASV_21284","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,3.858
"ASV_21285","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,12.414,0
"ASV_21286","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.476,0
"ASV_21287","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21288","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.152,0
"ASV_21289","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.618
"ASV_21290","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,8.68,0.198
"ASV_21291","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.27,0
"ASV_21292","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21293","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,2.966,0
"ASV_21294","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,7.238
"ASV_21295","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,1.682
"ASV_21296","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21297","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,1.968
"ASV_21298","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,171.552,0
"ASV_21299","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.81
"ASV_21300","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.126
"ASV_21301","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,3
"ASV_21302","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,4.386,0
"ASV_21303","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0.438
"ASV_21304","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,31.32,0
"ASV_21305","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,32.784,9.69
"ASV_21306","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.194
"ASV_21307","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21308","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21309","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,2.596,1.608
"ASV_21310","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.006,0
"ASV_21311","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.95,1.84
"ASV_21312","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.45,0
"ASV_21313","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21314","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.786,0
"ASV_21315","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21316","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0.93,0
"ASV_21317","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.044,43.472
"ASV_21318","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,24.57,4.978
"ASV_21319","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,13.258,3.93
"ASV_21320","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21321","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21322","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,29.968
"ASV_21323","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,16.536
"ASV_21324","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,48.642,0
"ASV_21325","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,3.596,0
"ASV_21326","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","OLB8",NA,555.386,0
"ASV_21327","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","OLB8",NA,143.366,0
"ASV_21328","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella",NA,32.202,0
"ASV_21329","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,2.64,0
"ASV_21330","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,62.16
"ASV_21331","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,4.716
"ASV_21332","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.956
"ASV_21333","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,2.092
"ASV_21334","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,33.296,6.368
"ASV_21335","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,92.47,0
"ASV_21336","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,17.858
"ASV_21337","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,11.918
"ASV_21338","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,1.29
"ASV_21339","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,96.378,0
"ASV_21340","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,86.674
"ASV_21341","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,34.428
"ASV_21342","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,12.482
"ASV_21343","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.278,13.684
"ASV_21344","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,1.096,6.456
"ASV_21345","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21346","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,13.122,0
"ASV_21347","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,0
"ASV_21348","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Incertae_Sedis",NA,0,45.1
